"No.","Time","Source","Destination","Protocol","Length","Info"
"570","780.222325","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"571","780.316592","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"572","780.316593","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"573","780.316593","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"574","780.316593","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"575","780.316594","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"576","780.390725","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"577","780.390726","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"578","780.390726","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"579","780.390727","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"580","780.508614","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"581","780.508615","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"582","809.982503","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"583","809.982503","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"584","809.982798","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"585","809.982798","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"586","810.135443","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"587","810.135444","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"588","810.135444","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"589","810.135445","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"590","810.135445","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"591","810.207137","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"592","810.207137","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"593","810.308175","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"594","810.308176","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"595","810.308176","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"596","810.308176","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"597","810.308177","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"598","810.415521","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"599","810.415522","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"600","810.415522","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"601","810.415522","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"602","810.570394","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"603","840.074119","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"604","840.074120","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"605","840.074121","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"606","840.074122","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"607","840.074122","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"608","840.196358","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"609","840.196358","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"610","840.196359","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"611","840.196359","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"612","840.196359","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"613","840.345584","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"614","840.345585","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"615","840.345585","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"616","840.345585","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"617","840.345586","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"618","840.372720","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"619","840.372721","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"620","840.372721","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"621","840.372721","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"622","840.372721","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"623","840.544138","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"624","840.544139","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"625","870.069256","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"626","870.069260","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"627","870.069260","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"628","870.069261","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"629","870.069261","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"630","870.185384","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"631","870.185385","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"632","870.185385","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"633","870.185385","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"634","870.185385","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"635","870.303551","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"636","870.303551","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"637","870.303552","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"638","870.303552","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"639","870.303553","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"640","870.401941","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"641","870.401942","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"642","870.401943","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"643","870.401943","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"644","870.401944","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"645","870.505848","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"646","870.505854","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"647","900.075326","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"648","900.075327","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"649","900.075328","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"650","900.075329","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"651","900.075329","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"652","900.185960","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"653","900.185961","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"654","900.185961","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"655","900.185962","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"656","900.185962","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"657","900.298393","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"658","900.434280","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"659","900.434283","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"660","900.434284","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"661","900.434284","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"662","900.434285","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"663","900.502024","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"664","900.502025","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"665","900.502025","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"666","900.502025","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"667","900.502025","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"668","900.600977","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"669","930.161047","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"670","930.161048","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"671","930.161048","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"672","930.161048","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"673","930.161049","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"674","930.161049","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"675","930.193614","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"676","930.284704","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"677","930.284708","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"678","930.284708","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"679","930.284709","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"680","930.284710","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"681","930.466459","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"682","930.466460","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"683","930.466460","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"684","930.466460","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"685","930.466460","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"686","930.466461","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"687","959.980805","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"688","959.980806","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"689","959.980806","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"690","959.980806","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"691","959.980807","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"692","960.097778","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"693","960.097779","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"694","960.097779","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"695","960.097779","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"696","960.097779","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"697","960.189506","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"698","960.339290","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"699","960.339290","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"700","960.339291","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"701","960.339291","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"702","960.339292","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"703","960.386922","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"704","960.386923","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"705","960.386923","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"706","960.386924","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"707","960.386924","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"708","960.570889","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"709","990.081196","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"710","990.081197","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"711","990.081198","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"712","990.081198","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"713","990.187045","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"714","990.187047","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"715","990.187048","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"716","990.187048","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"717","990.187048","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"718","990.308243","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"719","990.308244","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"720","990.308245","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"721","990.308247","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"722","990.308248","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"723","990.388654","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"724","990.388655","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"725","990.482995","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"726","990.482996","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"727","1020.095155","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"728","1020.095156","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"729","1020.095156","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"730","1020.095156","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"731","1020.095157","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"732","1020.194092","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"733","1020.194096","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"734","1020.194098","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"735","1020.194100","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"736","1020.194101","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"737","1020.312090","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"738","1020.312091","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"739","1020.312092","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"740","1020.312092","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"741","1020.312092","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"742","1020.399915","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"743","1020.399917","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"744","1020.399917","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"745","1020.399920","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"746","1020.399921","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"747","1020.523832","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"748","1020.523832","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"749","1049.983191","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"750","1049.983191","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"751","1049.983191","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"752","1049.983192","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"753","1050.093545","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"754","1050.093548","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"755","1050.093548","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"756","1050.093549","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"757","1050.093549","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"758","1050.213186","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"759","1050.213187","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"760","1050.213188","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"761","1050.213188","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"762","1050.213188","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"763","1050.299527","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"764","1050.299530","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"765","1050.299531","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"766","1050.299533","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"767","1050.299534","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"768","1050.413654","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"769","1050.413655","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"770","1050.413656","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"771","1080.057233","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"772","1080.057234","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"773","1080.057234","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"774","1080.057234","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"775","1080.057235","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"776","1080.090047","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"777","1080.090048","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"778","1080.090048","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"779","1080.090048","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"780","1080.090049","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"781","1080.186076","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"782","1080.313241","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"783","1080.313243","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"784","1080.313243","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"785","1080.313243","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"786","1080.313244","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"787","1080.400826","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"788","1080.400827","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"789","1080.400828","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"790","1080.400828","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"791","1080.400829","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"792","1080.503202","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"793","1109.993451","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"794","1109.993452","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"795","1109.993452","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"796","1109.993453","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"797","1109.993453","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"798","1110.114509","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"799","1110.114510","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"800","1110.114511","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"801","1110.114517","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"802","1110.114518","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"803","1110.220428","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"804","1110.307594","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"805","1110.307595","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"806","1110.307596","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"807","1110.307596","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"808","1110.307597","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"809","1110.405464","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"810","1110.405465","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"811","1110.405465","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"812","1110.405466","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"813","1110.405467","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"814","1110.492187","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"815","1140.098214","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"816","1140.098216","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"817","1140.098220","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"818","1140.098221","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"819","1140.098221","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"820","1140.199354","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"821","1140.199355","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"822","1140.199356","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"823","1140.199356","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"824","1140.199357","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"825","1140.363575","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"826","1140.363575","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"827","1140.363576","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"828","1140.402764","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"829","1140.402765","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"830","1140.402765","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"831","1140.402766","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"832","1140.402766","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"833","1140.492624","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"834","1140.492624","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"835","1169.995265","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"836","1169.995265","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"837","1169.995265","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"838","1169.995266","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"839","1170.137385","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"840","1170.137386","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"841","1170.137386","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"842","1170.137387","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"843","1170.137387","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"844","1170.209578","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"845","1170.209579","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"846","1170.209580","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"847","1170.209580","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"848","1170.209581","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"849","1170.362165","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"850","1170.362166","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"851","1170.362166","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
